1)regulatorId	2)regulatorName	3)RegulatorGeneName	4)regulatedId	5)regulatedName	6)function	7)confidenceLevel
b4401	ArcA	arcA	b1334	fnr	-	Weak
b4401	ArcA	arcA	b1612	fumA	-	Strong
b4401	ArcA	arcA	b4122	fumB	+	Weak
b4401	ArcA	arcA	b1611	fumC	-	Weak
b4401	ArcA	arcA	b2241	glpA	-	Weak
b4401	ArcA	arcA	b2242	glpB	-	Weak
b4401	ArcA	arcA	b2243	glpC	-	Weak
b4401	ArcA	arcA	b3426	glpD	-	Strong
b4401	ArcA	arcA	b3425	glpE	-	Strong
b4401	ArcA	arcA	b0720	gltA	-	Strong
b4401	ArcA	arcA	b1210	hemA	+	Weak
b4401	ArcA	arcA	b0972	hyaA	+	Strong
b4401	ArcA	arcA	b0973	hyaB	+	Strong
b4401	ArcA	arcA	b0974	hyaC	+	Strong
b4401	ArcA	arcA	b0975	hyaD	+	Strong
b4401	ArcA	arcA	b0976	hyaE	+	Strong
b4401	ArcA	arcA	b0977	hyaF	+	Strong
b4401	ArcA	arcA	b1136	icd	-	Confirmed
b4401	ArcA	arcA	b2741	rpoS	-	Strong
b4401	ArcA	arcA	b0698	kdpA	-	Strong
b4401	ArcA	arcA	b2587	kgtP	-	Strong
b4401	ArcA	arcA	b0116	lpd	-	Confirmed
b4401	ArcA	arcA	b1613	manA	+	Strong
b4401	ArcA	arcA	b3236	mdh	-	Strong
b4401	ArcA	arcA	b1109	ndh	-	Weak
b4401	ArcA	arcA	b2518	ndk	-	Strong
b4401	ArcA	arcA	b1243	oppA	+	Strong
b4401	ArcA	arcA	b1243	oppA	-	Weak
b4401	ArcA	arcA	b1244	oppB	-	Weak
b4401	ArcA	arcA	b1245	oppC	-	Weak
b4401	ArcA	arcA	b1246	oppD	-	Weak
b4401	ArcA	arcA	b1247	oppF	-	Weak
b4401	ArcA	arcA	b0932	pepN	-	Strong
b4401	ArcA	arcA	b0903	pflB	+	Confirmed
b4401	ArcA	arcA	b3821	pldA	+	Strong
b4401	ArcA	arcA	b0931	pncB	+	Strong
b4401	ArcA	arcA	b1603	pntA	+	Strong
b4401	ArcA	arcA	b1211	prfA	+	Weak
b4401	ArcA	arcA	b1101	ptsG	-	Strong
b4401	ArcA	arcA	b1014	putA	-	Strong
b4401	ArcA	arcA	b1015	putP	-	Strong
b4401	ArcA	arcA	b3783	rho	+	Strong
b4401	ArcA	arcA	b3317	rplB	-	Weak
b4401	ArcA	arcA	b3320	rplC	-	Weak
b4401	ArcA	arcA	b3319	rplD	-	Weak
b4401	ArcA	arcA	b3313	rplP	-	Weak
b4401	ArcA	arcA	b3315	rplV	-	Weak
b4401	ArcA	arcA	b3318	rplW	-	Weak
b4401	ArcA	arcA	b3312	rpmC	-	Weak
b4401	ArcA	arcA	b3314	rpsC	-	Weak
b4401	ArcA	arcA	b3321	rpsJ	-	Weak
b4401	ArcA	arcA	b3311	rpsQ	-	Weak
b4401	ArcA	arcA	b3316	rpsS	-	Weak
b4401	ArcA	arcA	b0723	sdhA	+	Strong
b4401	ArcA	arcA	b0723	sdhA	-	Strong
b4401	ArcA	arcA	b0724	sdhB	+	Strong
b4401	ArcA	arcA	b0724	sdhB	-	Strong
b4401	ArcA	arcA	b0721	sdhC	+	Strong
b4401	ArcA	arcA	b0721	sdhC	-	Strong
b4401	ArcA	arcA	b0722	sdhD	+	Strong
b4401	ArcA	arcA	b0722	sdhD	-	Strong
b4401	ArcA	arcA	b3908	sodA	-	Weak
b4401	ArcA	arcA	b4059	ssb	-	Strong
b4401	ArcA	arcA	b0726	sucA	+	Strong
b4401	ArcA	arcA	b0726	sucA	-	Strong
b4401	ArcA	arcA	b0727	sucB	+	Strong
b4401	ArcA	arcA	b0727	sucB	-	Strong
b4401	ArcA	arcA	b0728	sucC	+	Strong
b4401	ArcA	arcA	b0728	sucC	-	Strong
b4401	ArcA	arcA	b0729	sucD	+	Strong
b4401	ArcA	arcA	b0729	sucD	-	Strong
b4401	ArcA	arcA	b0002	thrA	-	Strong
b4401	ArcA	arcA	b4058	uvrA	-	Strong
b4401	ArcA	arcA	b1749	xthA	-	Strong
b4401	ArcA	arcA	b1256	ompW	-	Strong
b4401	ArcA	arcA	b4138	dcuA	+	Strong
b4401	ArcA	arcA	b0904	focA	+	Confirmed
b4401	ArcA	arcA	b0904	focA	-	Strong
b4401	ArcA	arcA	b3907	rhaT	-	Weak
b4401	ArcA	arcA	b1276	acnA	-	Weak
b4401	ArcA	arcA	b4039	ubiC	-	Weak
b4401	ArcA	arcA	b4040	ubiA	-	Weak
b4401	ArcA	arcA	b2153	folE	-	Strong
b4401	ArcA	arcA	b0979	appB	+	Weak
b4401	ArcA	arcA	b0978	appC	+	Weak
b4401	ArcA	arcA	b4376	osmY	-	Strong
b4401	ArcA	arcA	b1185	dsbB	+	Strong
b4401	ArcA	arcA	b4239	treC	+	Weak
b4401	ArcA	arcA	b0887	cydD	+	Strong
b4401	ArcA	arcA	b3962	sthA	-	Strong
b4401	ArcA	arcA	b3820	yigI	-	Strong
b4401	ArcA	arcA	b0699	ybfA	+	Strong
b4401	ArcA	arcA	b1805	fadD	-	Confirmed
b4401	ArcA	arcA	b3512	gadE	+	Strong
b4401	ArcA	arcA	b0036	caiD	+	Weak
b4401	ArcA	arcA	b0037	caiC	+	Weak
b4401	ArcA	arcA	b0038	caiB	+	Weak
b4401	ArcA	arcA	b0039	caiA	+	Weak
b4401	ArcA	arcA	b0040	caiT	+	Weak
b4401	ArcA	arcA	b3994	thiC	-	Strong
b4401	ArcA	arcA	b0854	potF	-	Strong
b4401	ArcA	arcA	b1528	ydeA	-	Weak
b4401	ArcA	arcA	b3712	yieE	-	Strong
b4401	ArcA	arcA	b1020	phoH	-	Strong
b4401	ArcA	arcA	b3995	rsd	-	Strong
b4401	ArcA	arcA	b2277	nuoM	-	Strong
b4401	ArcA	arcA	b2284	nuoF	-	Strong
b4401	ArcA	arcA	b2579	grcA	+	Weak
b4401	ArcA	arcA	b2581	yfiF	+	Strong
b4401	ArcA	arcA	b2996	hybA	-	Weak
b4401	ArcA	arcA	b2995	hybB	-	Weak
b4401	ArcA	arcA	b2994	hybC	-	Weak
b4401	ArcA	arcA	b2993	hybD	-	Weak
b4401	ArcA	arcA	b2992	hybE	-	Weak
b4401	ArcA	arcA	b2991	hybF	-	Weak
b4401	ArcA	arcA	b2990	hybG	-	Weak
b4401	ArcA	arcA	b1301	puuB	-	Weak
b4401	ArcA	arcA	b3603	lldP	-	Strong
b4401	ArcA	arcA	b3604	lldR	-	Strong
b4401	ArcA	arcA	b3605	lldD	-	Strong
b4401	ArcA	arcA	b2393	nupC	+	Strong
b4401	ArcA	arcA	b2172	yeiQ	-	Strong
b4401	ArcA	arcA	b2181	yejG	-	Strong
b4401	ArcA	arcA	b2210	mqo	-	Strong
b4401	ArcA	arcA	b2288	nuoA	-	Strong
b4401	ArcA	arcA	b2287	nuoB	-	Strong
b4401	ArcA	arcA	b2286	nuoC	-	Strong
b4401	ArcA	arcA	b2285	nuoE	-	Strong
b4401	ArcA	arcA	b2283	nuoG	-	Strong
b4401	ArcA	arcA	b2282	nuoH	-	Strong
b4401	ArcA	arcA	b2281	nuoI	-	Strong
b4401	ArcA	arcA	b2280	nuoJ	-	Strong
b4401	ArcA	arcA	b2279	nuoK	-	Strong
b4401	ArcA	arcA	b2278	nuoL	-	Strong
b4401	ArcA	arcA	b2276	nuoN	-	Strong
b4401	ArcA	arcA	b3408	feoA	-	Strong
b4401	ArcA	arcA	b4240	treB	+	Weak
b4401	ArcA	arcA	b3516	gadX	+	Weak
b4401	ArcA	arcA	b3523	yhjE	-	Strong
b4401	ArcA	arcA	b0118	acnB	-	Strong
b4401	ArcA	arcA	b1778	msrB	-	Strong
b4401	ArcA	arcA	b2094	gatA	-	Weak
b4401	ArcA	arcA	b2093	gatB	-	Weak
b4401	ArcA	arcA	b2092	gatC	-	Weak
b4401	ArcA	arcA	b2091	gatD	-	Weak
b4401	ArcA	arcA	b2096	gatY	-	Weak
b4401	ArcA	arcA	b1212	prmC	+	Weak
b4401	ArcA	arcA	b1299	puuR	-	Weak
b4401	ArcA	arcA	b4208	cycA	-	Strong
b4401	ArcA	arcA	b0035	caiE	+	Weak
b4401	ArcA	arcA	b3089	sstT	+	Strong
b4401	ArcA	arcA	b3528	dctA	-	Weak
b4401	ArcA	arcA	b2976	glcB	-	Confirmed
b4401	ArcA	arcA	b3569	xylR	+	Weak
b4401	ArcA	arcA	b4439	micF	+	Strong
b4401	ArcA	arcA	b1094	acpP	+	Strong
b4401	ArcA	arcA	b0953	rmf	-	Strong
b4401	ArcA	arcA	b3517	gadA	+	Weak
b4401	ArcA	arcA	b4467	glcF	-	Confirmed
b4401	ArcA	arcA	b4443	gcvB	+	Strong
b4401	ArcA	arcA	b4450	arcZ	-	Weak
b4401	ArcA	arcA		sroD	-	Confirmed
b4401	ArcA	arcA	b3081	fadH	-	Strong
b4401	ArcA	arcA	b0221	fadE	-	Confirmed
b4401	ArcA	arcA	b0602	ybdN	+	Weak
b4401	ArcA	arcA	b0613	citG	-	Weak
b4401	ArcA	arcA	b0614	citX	-	Weak
b4401	ArcA	arcA	b0615	citF	-	Weak
b4401	ArcA	arcA	b0616	citE	-	Weak
b4401	ArcA	arcA	b0617	citD	-	Weak
b4401	ArcA	arcA	b0618	citC	-	Weak
b4401	ArcA	arcA	b0619	dpiB	+	Weak
b4401	ArcA	arcA	b0620	dpiA	+	Weak
b4401	ArcA	arcA	b0621	dcuC	+	Weak
b4401	ArcA	arcA	b0821	ybiU	-	Strong
b4401	ArcA	arcA	b1006	rutG	+	Weak
b4401	ArcA	arcA	b1007	rutF	+	Weak
b4401	ArcA	arcA	b1008	rutE	+	Weak
b4401	ArcA	arcA	b1009	rutD	+	Weak
b4401	ArcA	arcA	b1010	rutC	+	Weak
b4401	ArcA	arcA	b1011	rutB	+	Weak
b4401	ArcA	arcA	b1012	rutA	+	Weak
b4401	ArcA	arcA	b1160	iraM	+	Weak
b4401	ArcA	arcA	b1296	puuP	-	Weak
b4401	ArcA	arcA	b1297	puuA	-	Strong
b4401	ArcA	arcA	b1298	puuD	-	Strong
b4401	ArcA	arcA	b1302	puuE	-	Weak
b4401	ArcA	arcA	b1324	tpx	-	Strong
b4401	ArcA	arcA	b1332	ynaJ	-	Strong
b4401	ArcA	arcA	b1451	yncD	-	Strong
b4401	ArcA	arcA	b1452	yncE	-	Strong
b4401	ArcA	arcA	b1607	ydgC	-	Strong
b4401	ArcA	arcA	b1608	rstA	+	Strong
b4401	ArcA	arcA	b2095	gatZ	-	Weak
b4401	ArcA	arcA	b2341	fadJ	-	Strong
b4401	ArcA	arcA	b2342	fadI	-	Strong
b4401	ArcA	arcA	b2380	pyrS	+	Strong
b4401	ArcA	arcA	b2659	glaH	-	Strong
b4401	ArcA	arcA	b2975	glcA	-	Confirmed
b4401	ArcA	arcA	b2977	glcG	-	Confirmed
b4401	ArcA	arcA	b4468	glcE	-	Confirmed
b4401	ArcA	arcA	b2979	glcD	-	Confirmed
b4401	ArcA	arcA	b2980	glcC	-	Confirmed
b4401	ArcA	arcA	b2997	hybO	-	Weak
b4401	ArcA	arcA	b3397	nudE	-	Strong
b4401	ArcA	arcA	b3398	igaA	+	Strong
b4401	ArcA	arcA	b3402	yhgE	+	Strong
b4401	ArcA	arcA	b4340	yjiR	-	Strong
b4401	ArcA	arcA	b4592	appX	+	Weak
b4401	ArcA	arcA	b4718	gadF	+	Strong
b4401	ArcA	arcA	b4742	ymjE	-	Weak
b4401	ArcA	arcA	b4764	sdhX	+	Strong
b4401	ArcA	arcA	b4764	sdhX	-	Strong
b3963	FabR	fabR	b0954	fabA	-	Confirmed
b3963	FabR	fabR	b2323	fabB	-	Confirmed
b0020	NhaR	nhaR	b0019	nhaA	+	Confirmed
b0020	NhaR	nhaR	b1482	osmC	+	Confirmed
b0020	NhaR	nhaR	b0020	nhaR	+	Confirmed
b0020	NhaR	nhaR	b1021	pgaD	+	Confirmed
b0020	NhaR	nhaR	b1022	pgaC	+	Confirmed
b0020	NhaR	nhaR	b1023	pgaB	+	Confirmed
b0020	NhaR	nhaR	b1024	pgaA	+	Confirmed
b0889	Lrp	lrp	b0886	cydC	-	Weak
b0889	Lrp	lrp	b4014	aceB	+	Strong
b0889	Lrp	lrp	b1241	adhE	+	Weak
b0889	Lrp	lrp	b1241	adhE	-	Strong
b0889	Lrp	lrp	b2697	alaS	-	Weak
b0889	Lrp	lrp	b2957	ansB	+	Strong
b0889	Lrp	lrp	b2957	ansB	-	Weak
b0889	Lrp	lrp	b3210	arcB	-	Weak
b0889	Lrp	lrp	b2818	argA	-	Weak
b0889	Lrp	lrp	b3237	argR	+	Weak
b0889	Lrp	lrp	b3237	argR	-	Weak
b0889	Lrp	lrp	b1876	argS	-	Weak
b0889	Lrp	lrp	b2310	argT	+	Weak
b0889	Lrp	lrp	b0908	aroA	+	Confirmed
b0889	Lrp	lrp	b0908	aroA	-	Weak
b0889	Lrp	lrp	b0754	aroG	+	Weak
b0889	Lrp	lrp	b0754	aroG	-	Weak
b0889	Lrp	lrp	b3744	asnA	+	Weak
b0889	Lrp	lrp	b0674	asnB	+	Weak
b0889	Lrp	lrp	b4139	aspA	+	Strong
b0889	Lrp	lrp	b4139	aspA	-	Weak
b0889	Lrp	lrp	b0928	aspC	+	Weak
b0889	Lrp	lrp	b1866	aspS	-	Weak
b0889	Lrp	lrp	b3734	atpA	-	Weak
b0889	Lrp	lrp	b3735	atpH	-	Weak
b0889	Lrp	lrp	b3572	avtA	+	Strong
b0889	Lrp	lrp	b3572	avtA	-	Weak
b0889	Lrp	lrp	b1710	btuE	-	Weak
b0889	Lrp	lrp	b4131	cadA	+	Strong
b0889	Lrp	lrp	b4132	cadB	+	Strong
b0889	Lrp	lrp	b0437	clpP	+	Weak
b0889	Lrp	lrp	b1275	cysB	-	Weak
b0889	Lrp	lrp	b3162	deaD	-	Weak
b0889	Lrp	lrp	b2317	dedA	-	Weak
b0889	Lrp	lrp	b4383	deoB	-	Weak
b0889	Lrp	lrp	b3544	dppA	+	Weak
b0889	Lrp	lrp	b3544	dppA	-	Weak
b0889	Lrp	lrp	b2209	eco	-	Strong
b0889	Lrp	lrp	b2779	eno	+	Weak
b0889	Lrp	lrp	b3006	exbB	+	Weak
b0889	Lrp	lrp	b2344	fadL	+	Weak
b0889	Lrp	lrp	b4314	fimA	+	Confirmed
b0889	Lrp	lrp	b4316	fimC	+	Confirmed
b0889	Lrp	lrp	b4317	fimD	+	Confirmed
b0889	Lrp	lrp	b4313	fimE	+	Weak
b0889	Lrp	lrp	b4318	fimF	+	Confirmed
b0889	Lrp	lrp	b4319	fimG	+	Confirmed
b0889	Lrp	lrp	b4320	fimH	+	Confirmed
b0889	Lrp	lrp	b4154	frdA	-	Weak
b0889	Lrp	lrp	b4153	frdB	-	Weak
b0889	Lrp	lrp	b0093	ftsQ	-	Strong
b0889	Lrp	lrp	b1612	fumA	+	Weak
b0889	Lrp	lrp	b2662	gabT	+	Strong
b0889	Lrp	lrp	b2904	gcvH	+	Strong
b0889	Lrp	lrp	b1761	gdhA	-	Weak
b0889	Lrp	lrp	b3430	glgC	-	Weak
b0889	Lrp	lrp	b3870	glnA	+	Weak
b0889	Lrp	lrp	b0811	glnH	+	Weak
b0889	Lrp	lrp	b3869	glnL	+	Weak
b0889	Lrp	lrp	b0809	glnQ	+	Weak
b0889	Lrp	lrp	b3212	gltB	+	Confirmed
b0889	Lrp	lrp	b3213	gltD	+	Confirmed
b0889	Lrp	lrp	b4077	gltP	-	Weak
b0889	Lrp	lrp	b0238	gpt	-	Weak
b0889	Lrp	lrp	b1054	lpxL	-	Weak
b0889	Lrp	lrp	b3772	ilvA	-	Confirmed
b0889	Lrp	lrp	b3771	ilvD	-	Confirmed
b0889	Lrp	lrp	b3770	ilvE	-	Confirmed
b0889	Lrp	lrp	b0078	ilvH	+	Confirmed
b0889	Lrp	lrp	b0078	ilvH	-	Confirmed
b0889	Lrp	lrp	b0077	ilvI	+	Confirmed
b0889	Lrp	lrp	b0077	ilvI	-	Confirmed
b0889	Lrp	lrp	b3769	ilvM	-	Confirmed
b0889	Lrp	lrp	b1732	katE	+	Weak
b0889	Lrp	lrp	b1732	katE	-	Weak
b0889	Lrp	lrp	b3617	kbl	+	Confirmed
b0889	Lrp	lrp	b3617	kbl	-	Weak
b0889	Lrp	lrp	b0076	leuO	+	Weak
b0889	Lrp	lrp	b0076	leuO	-	Weak
b0889	Lrp	lrp	b3454	livF	-	Weak
b0889	Lrp	lrp	b3455	livG	-	Weak
b0889	Lrp	lrp	b3457	livH	-	Weak
b0889	Lrp	lrp	b3460	livJ	+	Weak
b0889	Lrp	lrp	b3460	livJ	-	Confirmed
b0889	Lrp	lrp	b3458	livK	+	Weak
b0889	Lrp	lrp	b3458	livK	-	Weak
b0889	Lrp	lrp	b3456	livM	-	Weak
b0889	Lrp	lrp	b0889	lrp	-	Strong
b0889	Lrp	lrp	b4129	lysU	-	Confirmed
b0889	Lrp	lrp	b3418	malT	+	Weak
b0889	Lrp	lrp	b1613	manA	-	Weak
b0889	Lrp	lrp	b4019	metH	-	Weak
b0889	Lrp	lrp	b2942	metK	-	Strong
b0889	Lrp	lrp	b4143	groL	+	Weak
b0889	Lrp	lrp	b4143	groL	-	Weak
b0889	Lrp	lrp	b4142	groS	-	Weak
b0889	Lrp	lrp	b0914	msbA	-	Weak
b0889	Lrp	lrp	b3161	mtr	-	Strong
b0889	Lrp	lrp	b2961	mutY	-	Weak
b0889	Lrp	lrp	b0416	nusB	-	Weak
b0889	Lrp	lrp	b2215	ompC	-	Strong
b0889	Lrp	lrp	b0565	ompT	+	Weak
b0889	Lrp	lrp	b1243	oppA	-	Strong
b0889	Lrp	lrp	b1244	oppB	-	Strong
b0889	Lrp	lrp	b1245	oppC	-	Strong
b0889	Lrp	lrp	b1246	oppD	-	Strong
b0889	Lrp	lrp	b1247	oppF	-	Strong
b0889	Lrp	lrp	b1482	osmC	+	Confirmed
b0889	Lrp	lrp	b1482	osmC	-	Confirmed
b0889	Lrp	lrp	b1812	pabB	-	Weak
b0889	Lrp	lrp	b0741	pal	-	Weak
b0889	Lrp	lrp	b0237	pepD	-	Strong
b0889	Lrp	lrp	b0383	phoA	+	Weak
b0889	Lrp	lrp	b0931	pncB	-	Weak
b0889	Lrp	lrp	b1603	pntA	+	Weak
b0889	Lrp	lrp	b3863	polA	-	Weak
b0889	Lrp	lrp	b1702	ppsA	-	Weak
b0889	Lrp	lrp	b2499	purM	+	Weak
b0889	Lrp	lrp	b2499	purM	-	Weak
b0889	Lrp	lrp	b4244	pyrI	+	Weak
b0889	Lrp	lrp	b2784	relA	+	Weak
b0889	Lrp	lrp	b3305	rplF	-	Weak
b0889	Lrp	lrp	b3304	rplR	+	Weak
b0889	Lrp	lrp	b3304	rplR	-	Weak
b0889	Lrp	lrp	b3202	rpoN	-	Weak
b0889	Lrp	lrp	b3306	rpsH	-	Weak
b0889	Lrp	lrp	b1814	sdaA	-	Strong
b0889	Lrp	lrp	b2913	serA	+	Strong
b0889	Lrp	lrp	b2913	serA	-	Strong
b0889	Lrp	lrp	b4388	serB	+	Strong
b0889	Lrp	lrp	b0907	serC	+	Confirmed
b0889	Lrp	lrp	b0907	serC	-	Weak
b0889	Lrp	lrp	b0893	serS	-	Weak
b0889	Lrp	lrp	b4387	ytjB	+	Weak
b0889	Lrp	lrp	b3129	prlF	+	Weak
b0889	Lrp	lrp	b4062	soxS	+	Weak
b0889	Lrp	lrp	b0958	sulA	+	Weak
b0889	Lrp	lrp	b3616	tdh	+	Confirmed
b0889	Lrp	lrp	b1274	topA	-	Weak
b0889	Lrp	lrp	b1197	treA	-	Weak
b0889	Lrp	lrp	b0888	trxB	-	Weak
b0889	Lrp	lrp	b1907	tyrP	+	Weak
b0889	Lrp	lrp	b1907	tyrP	-	Strong
b0889	Lrp	lrp	b1323	tyrR	+	Weak
b0889	Lrp	lrp	b1323	tyrR	-	Strong
b0889	Lrp	lrp	b0707	ybgA	-	Weak
b0889	Lrp	lrp	b1055	trhO	-	Weak
b0889	Lrp	lrp	b1063	yceB	-	Weak
b0889	Lrp	lrp	b2605	yfiB	-	Weak
b0889	Lrp	lrp	b2912	fau	-	Strong
b0889	Lrp	lrp	b2923	argO	+	Strong
b0889	Lrp	lrp	b2924	mscS	-	Weak
b0889	Lrp	lrp	b3448	yhhA	+	Weak
b0889	Lrp	lrp	b4109	rdcA	+	Weak
b0889	Lrp	lrp	b4397	creA	-	Weak
b0889	Lrp	lrp	b0074	leuA	+	Weak
b0889	Lrp	lrp	b0074	leuA	-	Weak
b0889	Lrp	lrp	b1333	uspE	-	Strong
b0889	Lrp	lrp	b0382	iraP	+	Weak
b0889	Lrp	lrp	b4179	rnr	+	Weak
b0889	Lrp	lrp	b4179	rnr	-	Weak
b0889	Lrp	lrp	b3766	ilvL	+	Weak
b0889	Lrp	lrp	b3766	ilvL	-	Confirmed
b0889	Lrp	lrp	b0001	thrL	-	Strong
b0889	Lrp	lrp	b0075	leuL	+	Weak
b0889	Lrp	lrp	b0628	lipA	+	Weak
b0889	Lrp	lrp	b0415	ribE	-	Weak
