GO	GeneName	GeneID
GO:0009229	thiE	b3993
GO:0009231	ribC	b1662
GO:0009231	ribB	b3041
GO:0009231	ybjI	b0844
GO:0009231	ribA	b1277
GO:0009231	yigB	b3812
GO:0009231	ybiA	b0798
GO:0009231	ribD	b0414
GO:0009231	ribE	b0415
GO:0009231	ribF	b0025
GO:0009234	menH	b2263
GO:0009234	menE	b2260
GO:0009234	menA	b3930
GO:0009234	menB	b2262
GO:0009234	menI	b1686
GO:0009234	ubiE	b3833
GO:0009234	menF	b2265
GO:0009234	menD	b2264
GO:0009234	menC	b2261
GO:0009236	cobS	b1992
GO:0009236	purC	b2476
GO:0009236	cobC	b0638
GO:0009236	cysG	b3368
GO:0009236	eutT	b2459
GO:0009236	btuR	b1270
GO:0009236	cobU	b1993
GO:0009236	cobT	b1991
GO:0009239	entA	b0596
GO:0009239	entH	b0597
GO:0009239	entF	b0586
GO:0009239	entE	b0594
GO:0009239	entD	b0583
GO:0009239	entB	b0595
GO:0009239	entC	b0593
GO:0009239	ybdZ	b4511
GO:0009242	wzxC	b2046
GO:0009242	galE	b0759
GO:0009242	wcaB	b2058
GO:0009242	wcaF	b2054
GO:0009242	wcaE	b2055
GO:0009242	manC	b2049
GO:0009242	mcbA	b0806
GO:0009242	ugd	b2028
GO:0009242	wcaJ	b2047
GO:0009242	wcaA	b2059
GO:0009242	wcaC	b2057
GO:0009242	wzc	b2060
GO:0009242	wcaK	b2045
GO:0009242	ypdI	b2376
GO:0009242	wcaI	b2050
GO:0009242	fcl	b2052
GO:0009242	gmd	b2053
GO:0009242	galU	b1236
GO:0009242	wzb	b2061
GO:0009242	manA	b1613
GO:0009243	rfbD	b2040
GO:0009243	rfbB	b2041
GO:0009243	wecA	b3784
GO:0009243	rfbC	b2038
GO:0009243	rfbA	b2039
GO:0009243	rfbX	b2037
GO:0009244	waaA	b3633
GO:0009244	rfaC	b3621
GO:0009244	galU	b1236
GO:0009244	rfaQ	b3632
GO:0009244	hldD	b3619
GO:0009244	rfaP	b3630
GO:0009244	waaU	b3623
GO:0009244	gmhB	b0200
GO:0009244	gmhA	b0222
GO:0009244	rfaG	b3631
GO:0009244	lpxK	b0915
GO:0009244	eptA	b4114
GO:0009244	rfaY	b3625
GO:0009244	rfaJ	b3626
GO:0009244	rfaZ	b3624
GO:0009244	rfaF	b3620
GO:0009244	eptB	b3546
GO:0009244	opgE	b0815
GO:0009244	rfaI	b3627
GO:0009244	yhbX	b3173
